11101011000000101110101110010011 10001101001010100001101001001000 00110111110000
10010000110011001111111110101010 10010100111100111101101010000010 00111001101000
10000101110101000100010010101101 00100001010101011001110000101001 01000000100111
10101000100011000111111100011111 01111101100111010000000100001001 01000011110111
10011101111011100100111010001110 10110010010010110111111000111100 01001000110001
10001101101110001010110100100000 00101100101001111001101111100001 01001101110110
10101111110001010111001101111100 00010011010001001110110100111001 01010101010000
10100000011111000001101100010111 10001010011101011101110101001010 00000100010010
00100111110001101011110010100011 00101000010101010111110100010110 00001001010000
00000101111011110011101100101010 10101000101011011011100010001101 00010000010101
11010101111110010111100011001001 00100101111100110011010110000111 00010101010000
10011010001000010001110011001111 11011010000000110100001110000110 00011000011110
10110000010110000001111100001100 11000111101110011000101011010011 00011111001000
11111110100110110110100111110101 00000101101000001100111000001111 00101000010001
11111110100101100001001111111001 01101110010001010100010111000100 00101101011001
10010101001100110001111101100001 00000010011101101110101111000011 00110101011101
01110001010011110011010001000000 10101100101001100011000100111000 00110111111010
00000010001000001000111100101010 11011011100011011011001000110100 00111101101101
00101110001101101111110111101011 11101001011101000001010101011000 01000111100001
01100111100000000110010110110011 01100011011010101101011000000011 01001100011100
01010101110000111101010000010010 10101010111110000110111110101000 01010010100001
00001110011100111101111100110100 10101000100011101111011101111000 01010110110010
01100000000111010111011100101011 00110000101101001101111111010000 01011110000110
00001000001001000111010100111000 01100110111011000011000101100101 00000110010111
00000010001000010011111011001110 10011111111001010101011011001101 00001100010001
10100110011001111010111011001010 01110110000110110101010000011010 00010010010111
10100100000111110011111100000110 00100101000001100000110110111101 00011000011000
11111000010111110110010110001011 10111011101000001011110001100101 00011100010011
10010011111010010110000001111010 10000101100111100000110100101011 00100000001110
10011000100100110101010100110010 01011110011100001101110110001010 00100101001011
10000011101101011010110000111100 10110110111100100110000001100100 00101000101111
11111010100111000000100100100101 11001000100101110010011001001000 00101010100110
11001101111001010000010010000111 01001000000100111101101110011010 00110011100111
01111111110111000111110101100111 00110111011101100001101100010000 00111001001110
01100010101001100100011010110110 01010110111010000101001100110001 00111100101110
01111000010101000011101001011001 10000101011001000110111100100010 00111110110111
10000101100000010010001001000100 11111111011101111111111001001100 01000100011111
11011011011100001001010100100000 00100100000110011000110101110001 01001010000110
11011001000110010001001100100110 00101001110010000101011000001110 01010001000000
01011101001111010110001000001101 10111001010111101110100000011100 00000100010010
00101101010101111110101001000110 00011111111101101111110010110100 00001000111111
01111001000001000110110010010111 01101110011100000110001000110011 00001100100100
00000010111001000101001010001010 00010101100100110011111000011100 00010000001010
01011100010111001111000111100111 01111100011111111000110011100001 00010010111000
11000100100100110000110001011011 10110011111111110110100101110110 00010110101101
01100101011111111011110000001011 01110111001000010110010111111100 00011101100101
10101101101000001100011101110010 00101001010100110110010101011011 00100010101111
00100010000101101011111100111110 01101010110001100010110010110101 00101010110001
00011111011111101100011000101111 10110010001010110000000000010100 00110001111000
01001101101101111010101100000111 11101101010011011001010100101100 00110110111101
11000101100010110010110010010110 00010100000101110011100010101101 00111100000101
01001111001011111011110111100111 10101101111000111100001110011110 01000001100110
00111101011101110001001101111011 11110111100101111001001010011010 01000111011110
00001111101001100000011000010101 00010101000000011000000110001100 01001101111011
01010110011000011001000010000001 11000110110011111100100010110011 01010011000011
10100111011111100101100001001001 00110000001001010000111000111100 00000100100111
10011000000111100110100111011100 10000100101010110000100110011100 00001001101000
11001011111001000001110010110100 10100011101100111010000110100011 00001101010111
11100010010010111110101101101111 11011101011011111001000101111110 00001111101001
00000101110000000011111101001110 11000111101001010001011000010110 00010100100111
10111011111101010001001011011010 11110100101100000010111011101110 00010111010101
10111100010100000011011100010011 11011101101000110000111000111100 00011010011011
01101001111001010101010100001011 01000000011101001001001001000011 00011110101010
01100111100000010100100101011111 00010010100010111001100010000010 00100001111011
10100001100110010000011111011111 10001111111000100000111110001100 00100100110001
10010100010011011101111000000111 00001110000111001111100100101000 00101000100100
01111011000000111110100100001101 10001001000010100001010011001001 00101111001010
01011111000000100111101111000000 11011110100001100110111100100011 00110101110110
01000010100100111011001111011101 00100001011001101110001101110110 00111001011011
00001011010010110001101001001010 11111010011101101110100110001000 01000010000010
10001101111010010111101010101000 10111000101010010100111101101111 01000101010001
10010001100001111111010110011000 01101110100110011011011110100111 00000010000010
11000101001101110101101011100101 00000011100011000010000001010000 00001001101000
01100001100110001110011100011110 00011111101010101001010111101000 00001111011000
11011111001000000101110011101010 00100111110110111101101001110001 00011001000010
00011011000110011101011000101011 00010101000111001110000101011100 00011010000111
00011001100001000101011111101100 01111000011011000111011110000111 00011110000011
10111010110011110110101010010101 10111000000110011000001100000000 00100011101001
10010101111110111010101011110101 11101111110110001111111001001001 00101001100110
01000101011111001101111000100110 11011111011000010001111010001110 00110001000011
11110101011110101111001011100111 00001010110001111110001000111011 00111000110111
10111111001011110110010111111001 11100000111011101001010101101101 00111111010011
01001010110010010101000000010001 00100101011011011111010010000101 01000101101100
10111010010000000100010010100001 10010010101000101101100100110010 01001011111010
00111001011000101011000110010011 11110110011011001000110011000000 01010000010011
00011000001100010100100111011100 01111001100010110010111111111001 01010100000101
01101010101011010101001001000110 10001101110101101100011111000001 01011001000001
11000000101101000011111001111111 10100001101010100001011111100000 00000010110001
10000100010001111101111110010100 01001010000101110100010001100000 00000111101010
00000110011111110101101100101010 01001001100111000001101110110111 00001100010111
00101100101010100010000000001110 00011011001111111101101100111100 00010001111100
11110001000111000111100011110111 10010110101111101000111001111100 00011000001010
11100011111011110101010101010110 00001111100000110110000111110010 00011111110010
00010010000101110000000001110001 00110111011101110001111001010111 00100010101111
11100011110100011111101111000100 11001001011010101111011110010100 00100101100100
10111110101111101110011001100101 01011000101000001010110000101010 00101001011101
11110001001101011011010110101011 10010111110000111000101100100010 00101111111000
10101000110101110000111110001110 11011011100101000001101010001100 00110001111011
11001111000011111010110000110001 01011111001100000001111110101011 00111000010011
11000101010100000101000011000011 01110110111100001100000100111010 00111111111100
11000101100110110000101111011101 00101011010011111010001011101000 01000110000100
10000100011011001110110111001100 11000110111000110010001011100100 01001100100000
11101110000101001100000111101001 01010101111100001111101001111110 01010100111001
10000100011000000111111001111000 00111010000111100100000000001010 00000100111000
00100000011101100100100011111111 10010001000111000100110110010010 00001001110101
10111100000000101101101010101110 10011001101101101100011100101101 00001111100000
00000000101001000110111110101001 00110111000001010010111111110000 00010100111101
01010010110010100001010101101000 00111010000001110111011100111011 00011010100111
10111110111001110111011010110110 11011000101011100110110000110101 00011110000101
00110000111101001000111011111111 10001000010010000111100110111111 00100011011110
01000000101001000011110010000101 10110100100000110100101001101110 00100110011000
10010110111101010101110100010100 10001111111000011010000100101010 00101000001101
10010100010000111110100000001100 10011001110100001010110010110000 00101101111111
00011000111011100011101001101110 10001010110000010000000011001011 00110010110101
01010001111100110000001101001100 11101000011111100011000110100110 00111001001001
11101101101101101010011000010010 11110101001111001000111001001000 00111100011001
10001001101101111001001000111000 00111101011100011111001100011110 01000000100110
00111000110000000100111110011110 11111010111000000110010111010110 01000101010110
10000011000000001000101111011011 00000110001110110100000000001110 01001100100110
00100010001110101001011000010011 11111000000010000100001101100111 00000110101111
11010110010001110110001111000100 00011011010110101100011010101111 00001011110101
11011101001011100101000100101001 01100001011100100111110100101110 00001111100110
11111000010110100110100001001101 00001000011011001010111001001000 00010100110011
00010001000101110011111011001100 10000111111011111110100111001100 00011100101100
01000000010100011101100101000100 00110000101110001110101111100000 00100001010001
11000101000110010110010001011011 10100001010101000011010001101000 00100011101101
01101001000001010010100110001011 00101100001111001101001110010100 00101000010100
00011000100110100011000010011010 00000010111000110000110010001100 00101010100101
10010100111000011011100101011100 00100100111000101110011100000110 00101110011010
00010010001110101011101001101110 10100000000111100100110011010011 00110100010111
00011111011001011000100100110110 10000101001001010110100000110110 00110111011110
01101100001110001010010011100110 11011010000110011111011010101100 00111011110111
01100011000000011111111110100001 11000011101111111001100000001010 01000100010011
00111010001010000001101000001101 00010111010110000010110100011101 01000110001001
01100110010111110110100101010000 01110011110110010001101111100110 01001011110100
11000110001111100011010101100111 01100001011001110010010100001101 00000011111000
00000100011101101110100110111001 01111100010011010010001010001001 00001010010000
01010101110001010101100000110111 01101110000100000111011000110011 00001110000000
00110010100011000100110011011110 11100101010101101011111001010000 00010101101001
00010010100011010110100110101111 01100100000110011010101010111000 00011001111001
11111010011101011101010111000001 11000000100111111100111011001000 00011011101011
11010101101011000110101010011110 00000010011001110010101110011111 00100001000011
11000011001111000001111001100010 10001101111101100100111000101011 00100110011010
10111111011001110110110010011101 01010001111001001100110100010110 00101101101101
00001111010100011111110111000000 00100101110101100111010101101000 00110011101000
10011010101100010000001011001011 11101100000110001101000001100111 00111100000101
00011101000001001000111001000100 00110101011000001011110100010010 00111111011010
01000110101111110110001101001001 10011100110101101111001100000011 01000100011101
01101111000000111110000100101111 11101011001001011111110000110011 01000111011010
10001101100000110000100111110011 01010001000100010111110111011011 01001100010100
01101011100110001011111111110000 11001001011010111110000100110011 01010001111110
10101111001011011010100110000011 11010110111101001001001001111101 00000100001011
01111010010010010111101101111101 10101110000011001011010110011111 00000111011000
11001110001001101011101110011001 11000010010110000110000001110111 00001010010011
00100100101001101000011100011111 11111011000100111111101111100111 00010100111001
01011111011011100001001110010111 11000001110110101000110011111111 00011011101000
11101001000111001101100111101100 11010001101100110010101011101110 00100001001000
00010001000111011110001100001011 00100110100101001001110000010011 00100100100011
00011001110011011000001010010101 10000010001100010011111110000110 00101001111010
01000010000000110011110011011101 10101101101101001010110010101101 00110000110110
01000100011100011111111010010101 11011110011100011101010011001000 00110100101101
10100011010010101010000011110011 11011110011010100100010010111000 00111000011111
10111000100001111101010101101111 11000111110001111100110101111010 00111010000001
11010011110011101000100100000000 00001001110000111110000110111101 01000001101011
01011011101000110110001101101010 10001100001111101110010000101000 01000111000100
10000110000010101111110001001010 00111110110000110010110100010000 01001111001110
10000110100010000010011011100001 10011110101010111011011011101001 01010010100001
10111001011111101001100011101010 10010100100111001110111101101001 00000100011011
00011001100101010110001111101111 01001001110101100111110010000010 00001000010010
11110010110000110111100010010011 11001010111010111001101010001000 00001010001111
01001101010100101100101001110101 11000001000110010101000011101111 00010000110000
10111111000000010110101001000101 11010101100000011000101000011011 00010100010000
10001001011001111100111000011011 00111011100100110100101010000010 00011001110101
00111001001111000000001001100100 11001101011111001110011001100110 00100000101111
11011100111101110010011001110000 01100110100111110000110011000110 00100101101101
00000100100001111010110011001001 11110110011011110111110001010101 00101100011011
10100001010011010111010010000010 11101100110001010011100000111101 00110001011111
00100010100010101100111110111000 00000000101001101010010010011111 00110011100001
01111000110000100000011100101010 01000000101001101010100000111010 00110111100110
00100011110000001111001111010111 00011001100001000010111010110011 00111100010101
01100101000001000110011000110100 11010111010000011000110010000101 01000000111011
10001010010110101100101110100000 11010101100000000110111010101001 01000100010010
01101111101100001010001101000000 01110001101001010000011010011111 01001000011011
10101100111000101011110011111011 01010011000110000101001010001010 00000111111110
10011111111100100000011000010101 10001100000111110010011011010110 00001111000101
10001000110000100100101111000110 01110101111011000001101010011010 00010001011111
10001001101111010010110110100000 00101001010101101111101011010001 00011000100100
11111001101111000110110110001111 01110010001111001101111101111000 00011110110100
00011011100000111111111110110111 10000100000001101001001000000010 00100110111100
10110100101111100110011100011111 11110001011111111010110110101100 00101100001011
01110100100101001000011001110111 00100011100101100101111010110111 00101111000110
10000101101101001011011111001100 10111110000001000101010101001100 00110110010001
11010100101000100110010110100010 00010000101111100011111101010101 00111011100100
01010011101000100000101101110110 01100000111110011111001110010011 01000001001101
01000110000001101101010101010000 11110011100100011010111010111011 01001000010111
01110010011111100000001011110001 00011111000011100110001101001110 01001111011110
01001000100011001001111011011100 01011111000111011100011110001100 01010011011101
10001011101000011010010110001000 01001010101111111000100000000101 01010111011100
11011111001101111000111111110001 01111100110011011001011001010111 01011101110110
00000011101001010110000001110001 11001010101011001110010110111100 00000110011110
11101110100010000010110001001001 00011011001101101100010010100011 00001110110101
00001010010101001011111010011011 01110100001001111010001010101100 00010001111001
10100001110011010000101011010110 10001010000100000110110001000011 00011001000010
00101010100101011010111000011111 10010111011010000110010010010001 00011110011000
00111001100100101111111100000001 10010010110011110110111101011011 00100100011000
01100010000111101111110001101101 10101101000001111011011011001110 00101000100001
11010111001010010010011100000000 00011100001011010110101000101100 00101101001111
01100011111011010110111111111000 00100001100101110111110001011110 00110010001110
10001010000101010101100100101001 11111101110011000110000001110111 00111000001101
11010010001111001100111000011110 00011100110111111010111101100001 00111111001000
10010000010100100001101111101111 00111010001000011101100010010100 01000101100111
01100000101111100011111101010010 01001111100001110101010101110001 01000111100100
11100011000001010111100000100111 11101100110000011010011110011011 01001101001100
11110000001111011011110011011000 11100010010100111000001101000001 01010001000000
11100001100110100011101011111100 11100011011100011100001101111011 01010101110101
01110010100100001110111010000100 11100010100101010011000110100111 00000101010101
00000011001010010101111101110010 11000011000110000000111101010001 00001010010111
00111110000010100011001010001010 10111011100011001000011000110001 00010001000011
11000000110010001010110100010001 00110011110011011001000001010011 00010100110100
01101001001101001100010110001111 11000001010011001110000000011110 00011000110000
01110110001100110110011000011010 00110010010001101110101110100111 00011110011001
01011000011111001010111011010001 01100010010101111110110011110111 00100000101100
00101011011010000000011000100011 10100011110110010001010111010110 00100111010111
10011111100011001110000100000011 00111111001111111010111000010100 00101011001000
11011001101011111010010000100101 00111010000110011100011011111001 00110011110011
00100000010111110011100101011110 00111101001001000001001111100110 00110111111001
10111100100001010100110001110000 00001011001111000111011010100100 00111101010001
11100010111101110001011011101010 00010111011011111011001011111111 01000101010101
10111010010001101001010011001101 00010110001010101010110110011001 01001001100010
11011011100100100100101000110101 00100101111110101000000001001011 01001111001100
10010010001011010000100100001111 01110000000000010001110111101110 01010100001101
00000011101011001111111000001001 11011110100110101111001101110010 00000101100001
01010011111100100000000101101010 10101000101000011101011010011000 00001100001010
10101101100011111011101101011011 01110111111010111001001001101111 00001111011001
01110011101111110100011011101011 00010111011101111110110010000001 00010110001101
01100000001110001011101101110111 11101011110110101010001110101010 00011100000101
00010110101001110010100110101111 00001111111100110000011011001110 00011110011010
00100000001100110000010001110000 10011111011110011010011011111000 00100110001001
00101111000000010110000000110111 00110111110010010010111101110111 00101011001010
10100010010110101010000100101000 00001010110000101001110001011100 00110000000011
01101010110110011111111001011000 00001001001110111000001010101011 00110111010001
00011010010010010110110011110000 01001011100111100011101101110100 00111100000100
11010111110100111001011100111000 01001010011000111000010001101110 01000001001010
10010001010111101100110111111001 10010111010110000011110000110111 01000110101001
00001100001101101101100111001101 01111001111110000111101010110000 01001101010100
01000001000001100101101001110001 00001010100010000101000010100011 01010001001001
00001100011011000101000110000100 00001011000001110100111110000100 01010010110001
00010110011001100110000101011001 11001101101100001111000110000110 00000110111110
11011100000100000100100000000111 00101101111000111101111011101111 00010010111110
11010111111011001111100001011010 00010011101011101100100000010111 00011000110011
01111110100001100111000111011000 10100000011111101110010111011001 00011011010010
01001101101100110000111001111100 01011110001110100110101110110101 00011111110010
10110011011010010010001000110110 11010000111011100000101100011001 00100011001000
01000000101001111001100001011100 00110100111111010101010101001011 00100101111110
00100000000100101000000101010001 11010011011110011101011101000101 00101011111010
01011101011001000110000010110101 11100000101110111100111001001011 00110010101100
01110100111011110100101111100010 00100100101101011011111000101110 00111001011101
10000100101101110010101101011001 10011100011110011101100111110101 00111111111101
00001010100001010101100011011111 01101010101000110001010010110101 01000011101001
00111111000110001010101101011100 10110011001001110111101101101011 01000110101011
01111110100000100001111010110111 10110100101000111010111111000100 01001010100000
10111010101101111010111100000001 01000100110010000101100100100101 01001110100001
00011101101101101001110000101111 11001011100001011011000010000000 01010011100101
11011000100111100101000110010101 01010101101111000101100101101101 00000011010001
11100001001101010011100001101001 11010000000101011111110110101011 00001000001001
10011010011101110101100011110100 00011110001101101000100100011100 00001111001111
01010101101000110000001111110001 00110100001101000011101100001101 00010101111011
10111111110011011100000000110100 01001100100110111100100111010101 00011011001010
11000011101001011100010111111110 01001111111111110100000111010111 00100001000011
00011101100110001100001100011101 00110001100101000001100111010000 00100110111000
10110011001110100100011110000001 00010101011101001101010001000001 00101101011101
11100110000111010111011001100011 00100000100010110001110010011011 00110100100011
00100000111000111100110100011111 11100001000000000110000110000010 00111110010110
00011001111110101010101010010011 10111101111101110100111110010000 01000010011011
00010111000001011101001100010011 01011100011000110000010100111000 01001000110001
11100001101100001110011000110110 00110011110011010101101000110110 01001110001000
00001111100110100101001011001111 10110011101011100000001100011110 01010101000000
00000100001101110001010100010110 00100101111110011000011001000001 01011010111111
00100010011001110001001000100010 10011111011101010000000001101000 01011110100010
00101001001110100100101110000010 00000101100101111011101111100001 00000101010000
11111000010111000001101110100011 11101110100110100100001100111011 00001000101000
11010011011011000001001101100101 11111010000010001010011101110010 00001101010100
11101001111011000000111010010110 00101111110001101100011100101010 00010101011001
11010110000111101110010011011101 00011100111111111101000010110010 00011100110011
00110101000010000110001000100101 10110111110110000011011101000111 00100011010010
11101101110110100001110010100111 10100111110011011101100001101101 00101000011011
01010011101101101111110110100111 00111000010011000110011001010101 00101110001001
11100111111010000010110000110111 01000001000010110111111001110000 00110110010111
01011111101010001110111111110111 01101100001110001001001000101110 00111100111010
01101000000100010111010110100111 01100001001011000100001000111100 00111111111010
01100001100000001110010010010100 01010100110001000111101011000101 01000011100110
11100110110010111100010100100001 11010100001011111000100110010010 01001001000001
10001100101101001110011110011000 01000110100100000001011100101011 01001111101000
01111010110000000100100001011001 10001100101100101101001011110000 01010100101001
01111011100111010010001010000001 00001101011000010111111100000011 01011010101110
10100010101000001000101010010100 00001110011000101101001000110110 00000101111000
01010001011001100101100100101011 10011111001100110100100110011111 00001001111101
11000000100101011111111101100100 01100001100101000000001100000101 00010000111000
00110000100111100011011110111111 11101101001000001001111101110100 00011000100110
00101110000100100011100001100000 10101011101111011010011100010100 00100000001001
00010101001011000011001101111101 00101011010000110011100000000111 00100010110001
10000000111011011110010011000011 01100010101000010000001001011110 00101001100010
10000111110001000100101010111101 00100100101111110110101000110010 00101101110101
01101011101101000100110111010001 10011110011011010110111000010111 00110011001010
11001110011101010100010001101111 01011100100110011110011000101111 00111001000010
10111010000110010000110110100000 00010111001001011011011110111000 00111110110011
11000001010001110000111111111010 01110110100010010011001110010110 01000011001000
00001111000111001101001100110011 10110011111111111100111101100010 01001010000010
01101000010001010110110000000001 01010011110100001101110100000010 01001110010100
10010110111001100011000000011010 00100000100000101011101100111101 01010100011100
00111111010100101001000000010001 00111100010011000000000111000001 01011001100100
11010110011011011110011010011100 00100101000111110011111100010010 00001000110000
01110110100011110001011111000011 10001101001000100111011011011011 00001100101011
00110101110111101111110000011111 10100000011111001000111100010010 00010001110010
10111111011000101010001011001111 10001100110010000110101111000010 00010101001111
00000101100110001111100001010100 01010011110000000100011000001100 00011010111111
10001101011010001100000010111101 00001101010110001010100000110100 00011111110000
10100110101111001001110111001100 01001110110100101001000101001100 00100011101010
00111011111101001110001101011111 00110010110101101000010011110001 00101000000010
01010100000101000010100001000001 01000110001000100100000010101010 00101010011111
01110111100001010100010010000100 11001100100010010000000001101010 00101101010110
00100111101001101100111100100000 01001001010101110101001001011110 00110010000010
01011011100001000110111100100001 10001100100101110100000101000011 00110100010110
11101010011001000000101001000100 11011011001101110001110011100000 00111000000000
10001000100110101011010101100010 00011110111000101000011010000100 00111100000011
10011101010011111010000101000100 00010011101111010100100110000111 01000010010110
10100010011100110010010000011101 01110000011100011100111011001101 01001000100100
11001000010100010001001010001011 10010000010011111010000010111011 00000011111000
11001111010000010011100100010101 00101110101100101011110110000100 00001011111101
01101010001010100111001111011100 11110010000101010101110011101011 00001111000000
00001111100001110010111001110001 00111010100001011101110010100101 00010011001111
00111111000100011110010101110000 11000100011110000011100010010000 00011010001000
10011110000011010010100001101001 11101110001111110101100101101110 00011101000000
11001010010000101000100111011010 11011011111100100000100001110011 00100011101001
10010101010101010101100010100000 10111101001000000001010001010101 00100111010101
01001100011000010000011000000001 11101110111100100111001010000001 00101111110100
11011000011101110001001010000010 10000100111010000111011110111000 00110101010100
01100000110101000011011100011011 10000011101010110011000111011001 00111001100100
10001111110110001100011111011111 10110000111111001101010101101110 00111100101000
01111100111010000101000001111010 11011011001100101001101101001001 01000010111001
01111001101001000000110000010010 01010101100100010011011010111000 01000111000000
10000101100011110110101000001000 01100011011111111111100100111100 01001010110101
10100000100010010001000101110100 10100101010110000100110001010000 01001101001010
00110001101101001110011000111111 11110100110101100110000110100010 00000111001101
11110000000100110110010001110110 01001100001110010110011110000101 00001010101001
10110110111101101010010100110100 00100011001001101011000101000100 00010000101000
10100111111001101111100001100011 11001101000011111101011101001101 00010101011100
01101011011011001011011111110001 10010101100110010110001101111100 00011001111100
10010011111111110011101010011100 00101101110101011010010100101010 00011111101001
10111010111111111111110101010110 01010111101010011111011110111011 00100100001101
00001001000001111010001011010011 00100001110010001101100111100101 00101000101111
11110100000010111010100100101101 00001111111100001100101111011010 00110011001000
11000101000001001111101110100010 01100101100011010010011100101111 00111011111000
10101110110010110000011100101110 10001010001011111101000010011101 01000011110000
01001111010011001100101100000110 00111110011010110010000110001101 01001001010001
10110010001010001101001001101110 10011010001111101000100010100100 01001011111111
00110101011111010000100001001101 00110100101000001010110100111100 01001111011001
10100011111111000111010101011100 10000011110011100111101110100010 01010001110011
01101011100101000010011001010010 11010110110001110010100101111110 01010101000000
11101110011101000001110110101111 11000100100001000010000111111001 00000010001000
10101001010101000001100101110011 01101000111100100110000000001011 00001000010110
00110010110111110011011010101011 10111011111100101001000001001101 00001101101010
11001010101111000101110001100010 11011110101000001111100000011000 00010010000000
11110100010101011010000111100101 10110100000100011110101011011111 00010101010011
10101110110110110111111110111100 10011010111101101111111010101000 00011000010101
11111110001000000101101010100011 11010101100000001011011010010010 00011100001011
00100011000011000000111010100010 10001101111111100101111100011110 00100100111100
01100111000110010000101010001100 10100111110110000001100000101011 00101010101010
01001101101101010100110101000011 11001010110100011110010100110001 00101111101101
11100101111110001101000111001011 01000001000010011100110100100010 00111000101101
11010001001011000001010010001101 11011100111000111111010111001110 01000000010001
10100111010011001011011100000000 11011011110001100001110010001000 01000111100010
01111111010100111101010100101111 10100110100110100111101000101000 01001010110010
01100100101011100101001001100011 10111000110000001100010111100001 01010000001001
00110010010001001110001110000001 10001101111111100011000101000110 01011000001011
11101100101111100110000111000011 11111111001011001010100001101101 00000101000010
00101010001000110011000101110111 00001001011110010010000101110111 00000111001001
10010110000100011110111010101101 01001111110110000010100011100100 00001111010100
00110111100111100100000011101110 01111011110000101111100111101011 00010011111000
11111000101001001100100111011111 10010111101100011000010010110100 00010111010110
11010101111010111110010110111011 00110100000001011000100010110101 00011111000000
11101001001101010110100101010011 10010111010110101110111101000001 00100011001111
11011100111010111000100101101101 01001101010001010001001111110111 00101100000100
11000101111000101101000010001011 11011110100001101101110011100010 00101111011100
10101111101011100001001110111000 00101011111100101110001111010101 00110110010001
10110111111001110111101111100000 10011000100110101010100000001110 00111011111100
00110110101111110010000001000010 11011001110010001011101001101111 01000001101111
01010111011011011001000100011110 11001001100011001110101010001111 01000111001010
11100010101110111101000110100100 10011101001110000011010111111111 01001110001001
11101001011000001101100010111001 01011101111110000011010111101001 01010110000000
10011011110011010011100010001100 10011001011111101110001011000100 01011010110011
10011011110111000100011001110110 00001000100001101000100101000001 00000101100001
00110010001101001111001110001001 01000011010001111101010111011111 00000111111001
00111001110000000000111011011001 00111100111010101011011101011101 00001101001011
11100101011111100000111010101101 00011010001010010111010101101001 00010100010110
00001011010101011011000100000100 10001010111110000000001100100100 00011100000110
11001101100100100000111110101111 10111001101100110001011001010101 00011110011100
00010110110100100100101100010101 11110010011110110110011000011110 00100011110011
01011101101101011100011100011011 11001011111011000101000101000101 00101000111000
10111100110110010101010011010111 00101010100001111011000111001010 00101110000110
11100111110011011011101101000111 10100101001011011101111000010001 00110011000001
00001000001111111000101110110001 11101001010000010100011111000010 00110111111001
01010001010001101111101100111100 00110100110001011001011000011110 00111100011000
01110101010001010110101100000011 11011101011100001100111111111110 01000100001010
01111000100100100001111111000101 00100011000110001101100100111111 01001100011001
11000100000000000001001100001000 01101000011001011001010001110011 01010011000110
00111110001110100101101100000100 01000000101000110010001110001110 01010111110011
00100110001110001111110011100100 00100111010111100010101111110000 00000100000100
00111110110010110011011101000100 01001010100000001010110101101010 00000111110111
